
---------- Begin Simulation Statistics ----------
simSeconds                                   0.021088                       # Number of seconds simulated (Second)
simTicks                                  21088466000                       # Number of ticks simulated (Tick)
finalTick                                 21088466000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    256.26                       # Real time elapsed on the host (Second)
hostTickRate                                 82293175                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     803252                       # Number of bytes of host memory used (Byte)
simInsts                                     21343836                       # Number of instructions simulated (Count)
simOps                                       39396425                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    83290                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     153736                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         42176933                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        43720201                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    19354                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       42745938                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    172                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              4343124                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           5824397                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               19336                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            40136660                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.065010                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.622495                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      2981383                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         2981383                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst      1119082                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total       1119082                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst  14426245500                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total  14426245500                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      4100465                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      4100465                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.272916                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.272916                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 12891.142472                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 12891.142472                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst        22505                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total        22505                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst      1096577                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total      1096577                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst  13228525000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total  13228525000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.267427                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.267427                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 12063.471147                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 12063.471147                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  21088466000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse            63.988458                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              4077959                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs            1096576                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs               3.718811                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick             7559500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst    63.988458                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999820                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999820                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           57                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4            5                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            9297506                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           9297506                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  21088466000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    211118                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                     392515                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                      551                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               43739555                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                14293                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  7990805                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 3454691                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  6464                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                         0                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                      551                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            403                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         103837                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        94368                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               198205                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 42353121                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                42268563                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  29682611                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  42201747                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.002173                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.703350                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                     1326127                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 1212652                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                10833                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 403                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 248392                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  252                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    103                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            6778153                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.445593                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             5.531261                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                6687622     98.66%     98.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                 4837      0.07%     98.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                77619      1.15%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                 1034      0.02%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  220      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  110      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  166      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  166      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                   52      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                   53      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                 16      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                 42      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                993      0.01%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3808      0.06%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                326      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                165      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                399      0.01%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 33      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 46      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                137      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 29      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 13      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 12      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 11      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                  9      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                  8      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                 15      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 15      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                 13      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 20      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows              164      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              716                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              6778153                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 7689543                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 3337064                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                       297                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                        90                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  21088466000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 4100691                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       316                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  21088466000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  21088466000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 211118                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 25441790                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 4714046                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           1111                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   5296670                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               4471925                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               44319429                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               3397858                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.SQFullEvents                  27756                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            72579542                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   146670536                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 56476539                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                   1452637                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              64083641                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  8495892                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      35                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  20                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  14032899                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         81543172                       # The number of ROB reads (Count)
system.cpu.rob.writes                        87125087                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 21343836                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   39396425                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                 17740                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp              1166953                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty          42204                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict            1149310                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq               19088                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp              19088                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq         1166954                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port      3289665                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       268331                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                  3557996                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port     70180864                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      8207168                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                  78388032                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              5601                       # Total snoops (Count)
system.l2bus.snoopTraffic                      219648                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples             1191643                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000244                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.015625                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                   1191352     99.98%     99.98% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       291      0.02%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total               1191643                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  21088466000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy           1224749500                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy          1644876974                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy           134197999                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests         2371955                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      1185913                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            2                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               289                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          289                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst           1095494                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data             84458                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total              1179952                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst          1095494                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data            84458                       # number of overall hits (Count)
system.l2cache.overallHits::total             1179952                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1083                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            5007                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               6090                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1083                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           5007                       # number of overall misses (Count)
system.l2cache.overallMisses::total              6090                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     80136000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    370659000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     450795000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     80136000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    370659000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    450795000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst       1096577                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         89465                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          1186042                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst      1096577                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        89465                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         1186042                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.000988                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.055966                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.005135                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.000988                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.055966                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.005135                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 73994.459834                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 74028.160575                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 74022.167488                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 73994.459834                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 74028.160575                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 74022.167488                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks            3432                       # number of writebacks (Count)
system.l2cache.writebacks::total                 3432                       # number of writebacks (Count)
system.l2cache.demandMshrMisses::cpu.inst         1083                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data         5007                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total           6090                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         1083                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data         5007                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total          6090                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     69316000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data    320589000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total    389905000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     69316000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data    320589000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total    389905000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.000988                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.055966                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.005135                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.000988                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.055966                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.005135                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 64003.693444                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 64028.160575                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 64023.809524                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 64003.693444                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 64028.160575                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 64023.809524                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                      5601                       # number of replacements (Count)
system.l2cache.CleanEvict.mshrMisses::writebacks          259                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMisses::total          259                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.ReadExReq.hits::cpu.data         17262                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.hits::total            17262                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.misses::cpu.data         1826                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.misses::total           1826                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.missLatency::cpu.data    138617000                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.missLatency::total    138617000                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.accesses::cpu.data        19088                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.accesses::total        19088                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.missRate::cpu.data     0.095662                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.missRate::total     0.095662                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMissLatency::cpu.data 75912.924425                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.avgMissLatency::total 75912.924425                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.mshrMisses::cpu.data         1826                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMisses::total         1826                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMissLatency::cpu.data    120357000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissLatency::total    120357000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissRate::cpu.data     0.095662                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.mshrMissRate::total     0.095662                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMshrMissLatency::cpu.data 65912.924425                       # average ReadExReq mshr miss latency ((Tick/Count))
