
---------- Begin Simulation Statistics ----------
simSeconds                                   0.022738                       # Number of seconds simulated (Second)
simTicks                                  22738367000                       # Number of ticks simulated (Tick)
finalTick                                 22738367000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    293.90                       # Real time elapsed on the host (Second)
hostTickRate                                 77367143                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     803260                       # Number of bytes of host memory used (Byte)
simInsts                                     21343836                       # Number of instructions simulated (Count)
simOps                                       39396425                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    72622                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     134046                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         45476735                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        41271174                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    17690                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       40870014                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                      8                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1892433                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           2403644                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               17672                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            43690808                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.935437                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.324749                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      2859233                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         2859233                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst      1098705                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total       1098705                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst  14353154999                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total  14353154999                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      3957938                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      3957938                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.277595                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.277595                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 13063.702267                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 13063.702267                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst         1586                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total         1586                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst      1097119                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total      1097119                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst  13235697500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total  13235697500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.277195                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.277195                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 12064.049114                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 12064.049114                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  22738367000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse            63.988487                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              3956351                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs            1097118                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs               3.606131                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick             8136500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst    63.988487                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999820                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999820                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           57                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4            6                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            9012994                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           9012994                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  22738367000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    192124                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                     145839                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                      406                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               41288864                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                74119                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  7288061                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 3304496                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  5893                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                         0                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                      407                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            146                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          82875                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        91535                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               174410                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 40580761                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                40562252                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  26086235                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  35701983                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        0.891934                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.730666                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                      783631                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  509908                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  321                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 146                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                  98197                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  175                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                     36                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            6778153                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.448283                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             5.777168                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                6692171     98.73%     98.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                 2476      0.04%     98.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                76392      1.13%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  201      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                   39      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  166      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                   49      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                   89      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                    3      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                  3      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                 23      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129               1033      0.02%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               4308      0.06%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                207      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                143      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                377      0.01%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 28      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 21      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                136      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 11      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                 10      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                  7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 13      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 13      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows              216      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              707                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              6778153                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                 7154424                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 3258520                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                       231                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                        76                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  22738367000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 3958054                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       206                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  22738367000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  22738367000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 192124                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 21030873                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 9508828                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles            822                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   4194965                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               8763196                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               41657156                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               7349615                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.SQFullEvents                  10411                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            68396438                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   138079784                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 53336962                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                   1452605                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              64083641                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  4312788                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      31                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  20                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  22766307                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         84070436                       # The number of ROB reads (Count)
system.cpu.rob.writes                        82737368                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 21343836                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   39396425                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                 17740                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp              1166333                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty          41814                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict            1148670                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq               18688                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp              18688                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq         1166334                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port      3291291                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       263645                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                  3554936                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port     70215552                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      8082432                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                  78297984                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              5591                       # Total snoops (Count)
system.l2bus.snoopTraffic                      219456                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples             1190613                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000241                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.015524                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                   1190326     99.98%     99.98% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       287      0.02%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total               1190613                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  22738367000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy           1223342500                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy          1645677998                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.1                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy           131855498                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests         2369915                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests      1184893                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            2                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               285                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          285                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst           1096032                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data             82909                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total              1178941                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst          1096032                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data            82909                       # number of overall hits (Count)
system.l2cache.overallHits::total             1178941                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1087                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            4994                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               6081                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1087                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           4994                       # number of overall misses (Count)
system.l2cache.overallMisses::total              6081                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     81235000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    370785500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     452020500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     81235000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    370785500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    452020500                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst       1097119                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         87903                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total          1185022                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst      1097119                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        87903                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total         1185022                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.000991                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.056813                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.005132                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.000991                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.056813                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.005132                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 74733.210672                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 74246.195435                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 74333.251110                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 74733.210672                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 74246.195435                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 74333.251110                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks            3429                       # number of writebacks (Count)
system.l2cache.writebacks::total                 3429                       # number of writebacks (Count)
system.l2cache.demandMshrMisses::cpu.inst         1087                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data         4994                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total           6081                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst         1087                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data         4994                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total          6081                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     70375000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data    320845500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total    391220500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     70375000                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data    320845500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total    391220500                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.000991                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.056813                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.005132                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.000991                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.056813                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.005132                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 64742.410304                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 64246.195435                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 64334.895576                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 64742.410304                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 64246.195435                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 64334.895576                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                      5591                       # number of replacements (Count)
system.l2cache.CleanEvict.mshrMisses::writebacks          256                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMisses::total          256                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.ReadExReq.hits::cpu.data         16859                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.hits::total            16859                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.misses::cpu.data         1829                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.misses::total           1829                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.missLatency::cpu.data    141631500                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.missLatency::total    141631500                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.accesses::cpu.data        18688                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.accesses::total        18688                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.missRate::cpu.data     0.097870                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.missRate::total     0.097870                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMissLatency::cpu.data 77436.577365                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.avgMissLatency::total 77436.577365                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.mshrMisses::cpu.data         1829                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMisses::total         1829                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMissLatency::cpu.data    123341500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissLatency::total    123341500                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissRate::cpu.data     0.097870                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.mshrMissRate::total     0.097870                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMshrMissLatency::cpu.data 67436.577365                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2cache.ReadExReq.avgMshrMissLatency::total 67436.577365                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2cache.ReadSharedReq.hits::cpu.inst      1096032                       # number of ReadSharedReq hits (Count)
system.l2cache.ReadSharedReq.hits::cpu.data        66050                       # number of ReadSharedReq hits (Count)
